"","Trip.Started.At","Trip.Ended.At","Trip.Distance.Miles","Average.MPG","Fuel.Cost.USD","Hard.Brake.Count","Hard.Accel.Count","trip.minutes","avg.mph","calc.gallons","cost.per.gallon"
"354",2014-09-14 11:14:00,2014-09-14 11:33:00,9.58,26.39,1.24,0,0,19,3.52638036809816,0.363016294050777,3.41582463465553
"355",2014-09-14 14:18:00,2014-09-14 17:01:00,154.9,33.81,15.69,0,0,163,57.0184049079755,4.58148476782017,3.42465397030342
"356",2014-09-14 17:11:00,2014-09-14 19:05:00,89.19,30,10.31,3,1,114,32.8306748466258,2.973,3.46787756474941
"357",2014-09-14 19:23:00,2014-09-14 19:43:00,7.57,23.21,1.23,0,0,20,2.78650306748466,0.326152520465317,3.77124174372523
"358",2014-09-15 09:02:00,2014-09-15 10:14:00,47.8,27.28,6.53,0,0,72,17.5950920245399,1.75219941348974,3.72674476987448
"359",2014-09-15 14:24:00,2014-09-15 14:44:00,3.12,16.82,0.69,0,0,20,1.14846625766871,0.185493460166469,3.71980769230769
"360",2014-09-15 18:28:00,2014-09-15 19:23:00,43.18,29.56,5.44,0,0,55,15.8944785276074,1.46075778078484,3.72409448818898
"361",2014-09-17 09:08:00,2014-09-17 10:10:00,46.39,28.75,5.98,2,1,62,17.0760736196319,1.6135652173913,3.70607889631386
"362",2014-09-17 13:11:00,2014-09-17 13:13:00,0.4,16.89,0.09,0,0,2,0.147239263803681,0.0236826524570752,3.80025
"363",2014-09-17 13:17:00,2014-09-17 13:20:00,0.98,20.08,0.18,0,0,3,0.360736196319018,0.048804780876494,3.68816326530612
"364",2014-09-17 18:21:00,2014-09-17 19:41:00,42.79,26.55,5.97,1,0,80,15.7509202453988,1.61167608286252,3.70421827529797
"365",2014-09-18 09:04:00,2014-09-18 10:02:00,43.09,28.83,5.54,0,0,58,15.8613496932515,1.49462365591398,3.70661870503597
"366",2014-09-18 13:21:00,2014-09-18 13:23:00,0.69,17.51,0.15,0,0,2,0.25398773006135,0.0394060536836094,3.80652173913044
"367",2014-09-18 13:27:00,2014-09-18 13:36:00,2.42,19.5,0.46,0,0,9,0.89079754601227,0.124102564102564,3.70661157024793
"368",2014-09-18 19:32:00,2014-09-18 20:25:00,44.58,30.62,5.44,0,0,53,16.4098159509202,1.45591116917048,3.73649170031404
"369",2014-09-18 20:33:00,2014-09-18 21:00:00,9.5,22.78,1.55,0,0,27,3.49693251533742,0.417032484635645,3.71673684210526
"370",2014-09-19 09:02:00,2014-09-19 09:56:00,43.14,29.12,5.48,2,0,54,15.879754601227,1.48145604395604,3.69906351414001
"371",2014-09-19 13:47:00,2014-09-19 14:02:00,3.12,16.22,0.71,0,0,15,1.14846625766871,0.192355117139334,3.69108974358974
"372",2014-09-19 16:14:00,2014-09-19 17:25:00,43.67,26.34,6.14,0,1,71,16.0748466257669,1.65793470007593,3.70340279367987
"373",2014-09-22 18:42:00,2014-09-22 19:40:00,43.35,30.12,5.29,0,0,58,15.9570552147239,1.43924302788845,3.67554325259516
"374",2014-09-23 17:00:00,2014-09-23 17:59:00,9.07,14.15,2.37,0,0,59,3.33865030674847,0.640989399293286,3.69740904079383
"375",2014-09-23 18:58:00,2014-09-23 19:12:00,2.92,15.97,0.67,0,0,14,1.07484662576687,0.182842830306825,3.66434931506849
"376",2014-09-23 22:43:00,2014-09-23 23:04:00,10.79,25.27,1.57,0,0,21,3.97177914110429,0.426988523941432,3.67691380908248
"377",2014-09-24 07:17:00,2014-09-24 08:09:00,39.03,29.24,4.57,0,0,52,14.3668711656442,1.33481532147743,3.42369459390213
"378",2014-09-24 08:11:00,2014-09-24 08:51:00,34.41,31.31,3.45,0,0,40,12.6662576687117,1.0990099009901,3.13918918918919
"379",2014-09-24 08:58:00,2014-09-24 09:51:00,31.92,28.79,3.73,0,0,53,11.7496932515337,1.108718304967,3.36424498746867
"380",2014-09-24 19:36:00,2014-09-24 20:14:00,32.06,29.5,3.67,0,0,38,11.801226993865,1.08677966101695,3.37694946974423
"381",2014-09-24 20:21:00,2014-09-24 21:38:00,71.19,31.07,7.55,0,0,77,26.2049079754601,2.29127775989701,3.29510464952943
"382",2014-09-25 08:33:00,2014-09-25 09:55:00,47.7,27.29,6.4,0,0,82,17.558282208589,1.7478930010993,3.66155136268344
"383",2014-09-25 13:45:00,2014-09-25 13:47:00,0.41,11.49,0.13,0,0,2,0.150920245398773,0.0356832027850305,3.64317073170732
"384",2014-09-25 13:51:00,2014-09-25 13:56:00,0.94,17.8,0.19,0,0,5,0.34601226993865,0.0528089887640449,3.59787234042553
"385",2014-09-25 18:34:00,2014-09-25 19:30:00,43.39,30.59,5.19,0,1,56,15.9717791411043,1.41843739784243,3.6589559806407
"386",2014-09-26 08:03:00,2014-09-26 09:04:00,43.1,28.67,5.52,4,1,61,15.8650306748466,1.50331356818975,3.67188863109049
"387",2014-09-26 16:44:00,2014-09-26 18:03:00,46.12,24.94,6.79,3,0,79,16.9766871165644,1.84923817161187,3.67178230702515
"388",2014-09-28 18:03:00,2014-09-28 18:22:00,9.36,23.09,1.5,0,0,19,3.44539877300613,0.405370290168904,3.70032051282051
"392",2014-09-28 19:14:00,2014-09-28 19:24:00,2.28,18.49,0.45,0,0,10,0.839263803680982,0.123309897241752,3.64934210526316
"390",2014-09-28 19:58:00,2014-09-28 20:01:00,0.37,11.12,0.12,0,0,3,0.136196319018405,0.033273381294964,3.60648648648649
"391",2014-09-28 20:05:00,2014-09-28 20:27:00,7.32,19.43,1.4,0,0,22,2.69447852760736,0.376737004632012,3.71612021857923
"389",2014-09-29 08:46:00,2014-09-29 10:07:00,47.22,25.44,6.83,0,0,81,17.3815950920245,1.8561320754717,3.67969504447268
"393",2014-09-29 19:40:00,2014-09-29 20:29:00,41.88,29.96,5.14,0,1,49,15.4159509202454,1.39786381842457,3.67703915950334
"394",2014-09-30 08:48:00,2014-09-30 09:53:00,43.07,26.84,5.91,0,0,65,15.8539877300614,1.60469448584203,3.68294404457859
"395",2014-09-30 13:18:00,2014-09-30 13:33:00,3.14,17.24,0.67,0,0,15,1.1558282208589,0.182134570765661,3.67859872611465
"396",2014-09-30 15:49:00,2014-09-30 16:49:00,42.4,27.28,5.74,1,1,60,15.6073619631902,1.55425219941349,3.69309433962264
"398",2014-10-01 08:52:00,2014-10-01 09:57:00,43.12,27.95,5.71,0,0,65,15.8723926380368,1.54275491949911,3.70117115027829
"397",2014-10-01 13:45:00,2014-10-01 13:57:00,3.1,18.37,0.62,0,0,12,1.14110429447853,0.168753402286336,3.674
"399",2014-10-01 18:49:00,2014-10-01 19:45:00,43.75,30.28,5.31,2,0,56,16.1042944785276,1.44484808454425,3.67512685714286
"400",2014-10-02 08:51:00,2014-10-02 09:48:00,43.12,29.35,5.38,1,0,57,15.8723926380368,1.46916524701874,3.66194341372913
"401",2014-10-02 13:50:00,2014-10-02 14:49:00,44.56,30.74,5.31,0,0,59,16.4024539877301,1.44957709824333,3.66313734290844
"402",2014-10-04 12:05:00,2014-10-04 12:25:00,3.16,13.57,0.85,0,0,20,1.16319018404908,0.232866617538688,3.6501582278481
"403",2014-10-04 13:23:00,2014-10-04 13:25:00,0.14,8.55,0.06,0,0,2,0.0515337423312883,0.016374269005848,3.66428571428571
"404",2014-10-04 13:28:00,2014-10-04 13:45:00,2.87,15.13,0.69,0,0,17,1.05644171779141,0.189689358889623,3.63752613240418
"405",2014-10-04 14:18:00,2014-10-04 14:30:00,1.49,12.5,0.43,0,0,12,0.548466257668712,0.1192,3.60738255033557
"406",2014-10-06 09:41:00,2014-10-06 10:42:00,42.29,30.43,5.09,0,0,61,15.5668711656442,1.38974696023661,3.66253724284701
"407",2014-10-06 14:49:00,2014-10-06 15:04:00,3.12,16.93,0.67,0,0,15,1.14846625766871,0.184288245717661,3.63560897435897
"408",2014-10-06 17:16:00,2014-10-06 18:42:00,43.82,25.64,6.21,3,1,86,16.1300613496932,1.70904836193448,3.63360109539023
"409",2014-10-07 08:57:00,2014-10-07 09:54:00,44.98,28.31,5.78,0,0,57,16.5570552147239,1.58883786647828,3.63787905735883
"411",2014-10-07 14:04:00,2014-10-07 14:18:00,3.1,17.18,0.65,0,0,14,1.14110429447853,0.180442374854482,3.60225806451613
"410",2014-10-07 17:52:00,2014-10-07 18:56:00,43.19,27.75,5.61,2,1,64,15.8981595092025,1.5563963963964,3.60448020375087
"412",2014-10-08 09:11:00,2014-10-08 10:03:00,43.11,30.78,5.07,0,0,52,15.8687116564417,1.40058479532164,3.61991649269311
"413",2014-10-08 12:22:00,2014-10-08 12:40:00,3.11,16.32,0.69,0,0,18,1.14478527607362,0.190563725490196,3.62083601286174
"414",2014-10-08 19:43:00,2014-10-08 20:35:00,41.9,30.04,5.05,0,0,52,15.4233128834356,1.3948069241012,3.62057279236277
